"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
753;"Poly Puzzle: Predators";"₩ 2,300";"₩ 640";"-72%";"Cute relaxing polygonal puzzle game with predators";"https://cdn.akamai.steamstatic.com/steam/apps/2115480/header.jpg?t=1694033223";"https://cdn.akamai.steamstatic.com/steam/apps/2115480/ss_7ff0e17e564f0463d7f4f21e2167bc11a88d1cdf.1920x1080.jpg?t=1694033223";"https://store.steampowered.com/app/2115480/Poly_Puzzle_Predators?snr=1_2300_4__salebrowseall";1
754;"Blacksmith Weapon Merchant - Kawaii DLC";"₩ 1,100";"₩ 930";"-15%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2109740/header.jpg?t=1665700096";"https://cdn.akamai.steamstatic.com/steam/apps/2109740/ss_311517e6791c9f93b349cac7e13b918260e34d56.1920x1080.jpg?t=1665700096";"https://store.steampowered.com/app/2109740/Blacksmith_Weapon_Merchant__Kawaii_DLC?snr=1_2300_4__salebrowseall";1
755;"World of Tanks — Premium & Gold: Light Pack";"₩ 9,160";"₩ 5,500";"-40%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2108510/header_koreana.jpg?t=1675084433";"https://cdn.akamai.steamstatic.com/steam/apps/2108510/ss_db2d11950c68b97387805bcb3de7cf66614c1e80.1920x1080.jpg?t=1675084433";"https://store.steampowered.com/app/2108510/World_of_Tanks__Premium__Gold_Light_Pack?snr=1_2300_4__salebrowseall";1
756;"Climb Challenge - Castle";"₩ 210,000";"₩ 21,000";"-90%";"플레이어는 벽에 달라붙고 등반하여 건물을 올라야 합니다";"https://cdn.akamai.steamstatic.com/steam/apps/2108420/header.jpg?t=1661378663";"https://cdn.akamai.steamstatic.com/steam/apps/2108420/ss_755758c82975e20c603e749f304acf006f6a460f.1920x1080.jpg?t=1661378663";"https://store.steampowered.com/app/2108420/Climb_Challenge__Castle?snr=1_2300_4__salebrowseall";1
757;"Poly Memory: Primates";"₩ 2,300";"₩ 640";"-72%";"Cute relaxing polygonal memory game with primates";"https://cdn.akamai.steamstatic.com/steam/apps/2098210/header.jpg?t=1694032842";"https://cdn.akamai.steamstatic.com/steam/apps/2098210/ss_925068091dc72bebd340411589e0d7d8e8986b19.1920x1080.jpg?t=1694032842";"https://store.steampowered.com/app/2098210/Poly_Memory_Primates?snr=1_2300_4__salebrowseall";1
758;"Vanaris Tactics";"₩ 11,000";"₩ 7,150";"-35%";"바나리스 택틱스Vanaris Tactics는 점령당한 모국으로부터 도망치는 난민들의 이야기를 다루는 단편 스토리 택티컬 RPG입니다 바나리스의 외곽에서 자유를 찾아다니는 난민들을 따라가면서 형제들을 규합하고 대담한 전술을 사용하여 압제자들로부터 도망치세요";"https://cdn.akamai.steamstatic.com/steam/apps/1599860/header.jpg?t=1692355821";"https://cdn.akamai.steamstatic.com/steam/apps/1599860/ss_1d4520aab9df2cc94ffcb671b4c87d6498d51af1.1920x1080.jpg?t=1692355821";"https://store.steampowered.com/app/1599860/Vanaris_Tactics?snr=1_2300_4__salebrowseall";1
759;"Desktop Mars";"₩ 3,400";"₩ 2,380";"-30%";"바탕 화면에 화성을 식민지화하십시오 백그라운드에서 일어나는 편안하고 상호 작용하는 게임 지루한 배경 화면을 바꾸고 싶다면 완벽합니다";"https://cdn.akamai.steamstatic.com/steam/apps/1895410/header.jpg?t=1659223092";"https://cdn.akamai.steamstatic.com/steam/apps/1895410/ss_d336b4019bceac2aa1b5f0683da1ef9d6c03b45a.1920x1080.jpg?t=1659223092";"https://store.steampowered.com/app/1895410/Desktop_Mars?snr=1_2300_4__salebrowseall";1
760;"Banners of Ruin - Powdermaster";"₩ 4,400";"₩ 2,200";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1937690/header.jpg?t=1692371246";"https://cdn.akamai.steamstatic.com/steam/apps/1937690/ss_23a6a46fd2306a149e163752499a1d5683b7d51d.1920x1080.jpg?t=1692371246";"https://store.steampowered.com/app/1937690/Banners_of_Ruin__Powdermaster?snr=1_2300_4__salebrowseall";1
761;"Gems of Destiny: Homeless Dwarf";"₩ 10,500";"₩ 4,200";"-60%";"파괴된 마을을 재건하는 드워프 Axel의 흥미로운 이야기에서 Match 3 게임 플레이를 즐기십시오 Axel와 그의 친구들을 위한 새로운 도시를 만들기 위해 5개의 고유한 부스터를 사용하여 코인을 얻으십시오 손으로 그린 아름다운 드워프의 숲 세계의 창조에 놀라움";"https://cdn.akamai.steamstatic.com/steam/apps/1899290/header.jpg?t=1675156398";"https://cdn.akamai.steamstatic.com/steam/apps/1899290/ss_a2675a07491648b5d0c0ef7c2ce165980104d1a2.1920x1080.jpg?t=1675156398";"https://store.steampowered.com/app/1899290/Gems_of_Destiny_Homeless_Dwarf?snr=1_2300_4__salebrowseall";1
762;"Animal Shelter - Puppies & Kittens DLC";"₩ 5,600";"₩ 3,360";"-40%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1982080/header.jpg?t=1675067753";"https://cdn.akamai.steamstatic.com/steam/apps/1982080/ss_db043b0f65c8e7424684566783ae4a42e5b3ff05.1920x1080.jpg?t=1675067753";"https://store.steampowered.com/app/1982080/Animal_Shelter__Puppies__Kittens_DLC?snr=1_2300_4__salebrowseall";1
763;"Capcom Arcade 2nd Stadium: Gan Sumoku";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1879140/header.jpg?t=1658448717";"https://cdn.akamai.steamstatic.com/steam/apps/1879140/ss_19f531e5acd0286fa0c2396e6907ffca705b9f75.1920x1080.jpg?t=1658448717";"https://store.steampowered.com/app/1879140/Capcom_Arcade_2nd_Stadium_Gan_Sumoku?snr=1_2300_4__salebrowseall";1
764;"Capcom Arcade 2nd Stadium: Capcom Sports Club";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842986/header.jpg?t=1658448642";"https://cdn.akamai.steamstatic.com/steam/apps/1842986/ss_d692dd5df4e3189e9fed96cc4f9fdab7bc2a2a55.1920x1080.jpg?t=1658448642";"https://store.steampowered.com/app/1842986/Capcom_Arcade_2nd_Stadium_Capcom_Sports_Club?snr=1_2300_4__salebrowseall";1
765;"Capcom Arcade 2nd Stadium: NIGHT WARRIORS - Darkstalkers' Revenge -";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842982/header.jpg?t=1658448606";"https://cdn.akamai.steamstatic.com/steam/apps/1842982/ss_8da09ca25cce61762dbbf939432f67077cffd357.1920x1080.jpg?t=1658448606";"https://store.steampowered.com/app/1842982/Capcom_Arcade_2nd_Stadium_NIGHT_WARRIORS__Darkstalkers_Revenge?snr=1_2300_4__salebrowseall";1
766;"Capcom Arcade 2nd Stadium: A.K.A KNIGHTS OF THE ROUND";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842981/header.jpg?t=1658448596";"https://cdn.akamai.steamstatic.com/steam/apps/1842981/ss_5c9290df0fb8466ec3991ae67355e51987ca8e02.1920x1080.jpg?t=1658448596";"https://store.steampowered.com/app/1842981/Capcom_Arcade_2nd_Stadium_AKA_KNIGHTS_OF_THE_ROUND?snr=1_2300_4__salebrowseall";1
767;"Capcom Arcade 2nd Stadium: A.K.A BLOCK BLOCK";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842980/header.jpg?t=1658448584";"https://cdn.akamai.steamstatic.com/steam/apps/1842980/ss_91ca28b33300f44a742907f9ffdfd08dc518f7cc.1920x1080.jpg?t=1658448584";"https://store.steampowered.com/app/1842980/Capcom_Arcade_2nd_Stadium_AKA_BLOCK_BLOCK?snr=1_2300_4__salebrowseall";1
768;"Capcom Arcade 2nd Stadium: A.K.A MAGIC SWORD";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842979/header.jpg?t=1658448573";"https://cdn.akamai.steamstatic.com/steam/apps/1842979/ss_3a31fc645c77dc2346dece055e90c3217b5872ab.1920x1080.jpg?t=1658448573";"https://store.steampowered.com/app/1842979/Capcom_Arcade_2nd_Stadium_AKA_MAGIC_SWORD?snr=1_2300_4__salebrowseall";1
769;"Capcom Arcade 2nd Stadium: Rally 2011 LED STORM";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842978/header.jpg?t=1658814058";"https://cdn.akamai.steamstatic.com/steam/apps/1842978/ss_df59ba655c7748fbcc0a4e7ebf7638006d3b6e6d.1920x1080.jpg?t=1658814058";"https://store.steampowered.com/app/1842978/Capcom_Arcade_2nd_Stadium_Rally_2011_LED_STORM?snr=1_2300_4__salebrowseall";1
770;"Capcom Arcade 2nd Stadium: LAST DUEL";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842977/header.jpg?t=1658448554";"https://cdn.akamai.steamstatic.com/steam/apps/1842977/ss_3842b413618be8ac0f85560be40a2722bb9363b6.1920x1080.jpg?t=1658448554";"https://store.steampowered.com/app/1842977/Capcom_Arcade_2nd_Stadium_LAST_DUEL?snr=1_2300_4__salebrowseall";1
771;"Capcom Arcade 2nd Stadium: 1943 Kai - Midway Kaisen -";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842976/header.jpg?t=1658448546";"https://cdn.akamai.steamstatic.com/steam/apps/1842976/ss_806ccdc2cc621c38d47be8b1ba53aa00cd078ed3.1920x1080.jpg?t=1658448546";"https://store.steampowered.com/app/1842976/Capcom_Arcade_2nd_Stadium_1943_Kai__Midway_Kaisen?snr=1_2300_4__salebrowseall";1
772;"Capcom Arcade 2nd Stadium: Hissatsu Buraiken";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842975/header.jpg?t=1658448532";"https://cdn.akamai.steamstatic.com/steam/apps/1842975/ss_89d7ed8ffef44be37b72171f370a8dca9515b086.1920x1080.jpg?t=1658448532";"https://store.steampowered.com/app/1842975/Capcom_Arcade_2nd_Stadium_Hissatsu_Buraiken?snr=1_2300_4__salebrowseall";1
773;"Capcom Arcade 2nd Stadium: STREET FIGHTER ALPHA 2";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842974/header.jpg?t=1658448525";"https://cdn.akamai.steamstatic.com/steam/apps/1842974/ss_18438ad061a6f912c4a17ed042d6b0cb879c8e02.1920x1080.jpg?t=1658448525";"https://store.steampowered.com/app/1842974/Capcom_Arcade_2nd_Stadium_STREET_FIGHTER_ALPHA_2?snr=1_2300_4__salebrowseall";1
774;"Capcom Arcade 2nd Stadium: STREET FIGHTER ALPHA - WARRIORS' DREAMS -";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842972/header.jpg?t=1658448502";"https://cdn.akamai.steamstatic.com/steam/apps/1842972/ss_92a7c346602d19b8621b81e9a1e9396c559a5a34.1920x1080.jpg?t=1658448502";"https://store.steampowered.com/app/1842972/Capcom_Arcade_2nd_Stadium_STREET_FIGHTER_ALPHA__WARRIORS_DREAMS?snr=1_2300_4__salebrowseall";1
775;"Capcom Arcade 2nd Stadium: Pnickies";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842970/header.jpg?t=1658448478";"https://cdn.akamai.steamstatic.com/steam/apps/1842970/ss_af536d45a7954de842ba73769f7a292db39b4326.1920x1080.jpg?t=1658448478";"https://store.steampowered.com/app/1842970/Capcom_Arcade_2nd_Stadium_Pnickies?snr=1_2300_4__salebrowseall";1
776;"Capcom Arcade 2nd Stadium: ECO FIGHTERS";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842969/header.jpg?t=1658448469";"https://cdn.akamai.steamstatic.com/steam/apps/1842969/ss_6cb0a5b1027c5e6d809660ddd2521e353a39c431.1920x1080.jpg?t=1658448469";"https://store.steampowered.com/app/1842969/Capcom_Arcade_2nd_Stadium_ECO_FIGHTERS?snr=1_2300_4__salebrowseall";1
777;"Capcom Arcade 2nd Stadium: SATURDAY NIGHT SLAM MASTERS";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842968/header.jpg?t=1658448460";"https://cdn.akamai.steamstatic.com/steam/apps/1842968/ss_901c07b4ce94153098b241c16057f72d219a27c2.1920x1080.jpg?t=1658448460";"https://store.steampowered.com/app/1842968/Capcom_Arcade_2nd_Stadium_SATURDAY_NIGHT_SLAM_MASTERS?snr=1_2300_4__salebrowseall";1
778;"Capcom Arcade 2nd Stadium: A.K.A THE KING OF DRAGONS";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842967/header.jpg?t=1658448422";"https://cdn.akamai.steamstatic.com/steam/apps/1842967/ss_011414faeb0384f2510220f0c0a47b24cc15d0ee.1920x1080.jpg?t=1658448422";"https://store.steampowered.com/app/1842967/Capcom_Arcade_2nd_Stadium_AKA_THE_KING_OF_DRAGONS?snr=1_2300_4__salebrowseall";1
779;"Capcom Arcade 2nd Stadium: Tiger Road";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842965/header.jpg?t=1658448401";"https://cdn.akamai.steamstatic.com/steam/apps/1842965/ss_91985ac554a22dab2dd5cf25d80f96e2a8fac2a2.1920x1080.jpg?t=1658448401";"https://store.steampowered.com/app/1842965/Capcom_Arcade_2nd_Stadium_Tiger_Road?snr=1_2300_4__salebrowseall";1
780;"Capcom Arcade 2nd Stadium: BLACK TIGER";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842963/header.jpg?t=1658448358";"https://cdn.akamai.steamstatic.com/steam/apps/1842963/ss_ccfdc23228052be1bcf73c770b0dea952c70907b.1920x1080.jpg?t=1658448358";"https://store.steampowered.com/app/1842963/Capcom_Arcade_2nd_Stadium_BLACK_TIGER?snr=1_2300_4__salebrowseall";1
781;"Capcom Arcade 2nd Stadium: HYPER DYNE SIDE ARMS";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842962/header.jpg?t=1658448342";"https://cdn.akamai.steamstatic.com/steam/apps/1842962/ss_9982dcd6cc04f33281a427301ca4015d0bf123ce.1920x1080.jpg?t=1658448342";"https://store.steampowered.com/app/1842962/Capcom_Arcade_2nd_Stadium_HYPER_DYNE_SIDE_ARMS?snr=1_2300_4__salebrowseall";1
782;"Capcom Arcade 2nd Stadium: The Speed Rumbler";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842961/header.jpg?t=1658448332";"https://cdn.akamai.steamstatic.com/steam/apps/1842961/ss_551dced571fec9781eeb90b0194ae96648287da8.1920x1080.jpg?t=1658448332";"https://store.steampowered.com/app/1842961/Capcom_Arcade_2nd_Stadium_The_Speed_Rumbler?snr=1_2300_4__salebrowseall";1
783;"Capcom Arcade 2nd Stadium: SAVAGE BEES";"₩ 2,500";"₩ 1,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1842960/header.jpg?t=1658448275";"https://cdn.akamai.steamstatic.com/steam/apps/1842960/ss_9e44601eca686ea0c9e5ffc11f3f9b3910d99466.1920x1080.jpg?t=1658448275";"https://store.steampowered.com/app/1842960/Capcom_Arcade_2nd_Stadium_SAVAGE_BEES?snr=1_2300_4__salebrowseall";1
784;"Endling - Extinction is Forever - Wallpaper Pack";"₩ 40,900";"₩ 36,810";"-10%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2081531/header.jpg?t=1695049264";"https://cdn.akamai.steamstatic.com/steam/apps/2081531/ss_baeb64ee30f764f2aab18989f314796207f24f4d.1920x1080.jpg?t=1695049264";"https://store.steampowered.com/app/2081531/Endling__Extinction_is_Forever__Wallpaper_Pack?snr=1_2300_4__salebrowseall";1
785;"Missing Cat";"₩ 3,300";"₩ 1,650";"-50%";"사료를 가질러간 사이에 사라진 고양이 누리를 찾아주세요평화로운 시골에서 살고있던 주인공과 고양이누리사료를 가질러 가는 사이 갑자기 집을 나가버린 고양이를 찾으러 뒷산으로 가게 되는 이야기";"https://cdn.akamai.steamstatic.com/steam/apps/2073960/header.jpg?t=1662381466";"https://cdn.akamai.steamstatic.com/steam/apps/2073960/ss_3cd76883a2a9e53500839a771eb338e3b6dd84ae.1920x1080.jpg?t=1662381466";"https://store.steampowered.com/app/2073960/Missing_Cat?snr=1_2300_4__salebrowseall";1
786;"Time on Frog Island";"₩ 20,500";"₩ 6,970";"-66%";"상냥한 개구리들이 있는 섬 낙원에 조난당한 당신 샌드박스 게임에서 내가 원하는 속도로 생활과 탐험을 즐기고 새 친구들과 어려운 상황을 헤쳐나가고 배를 고치기 위해 거래를 하세요";"https://cdn.akamai.steamstatic.com/steam/apps/1717510/header.jpg?t=1668084032";"https://cdn.akamai.steamstatic.com/steam/apps/1717510/ss_e25fdac22de11c02f51d41df0d77d451a1eedf14.1920x1080.jpg?t=1668084032";"https://store.steampowered.com/app/1717510/Time_on_Frog_Island?snr=1_2300_4__salebrowseall";1
787;"TTV4";"₩ 1,100";"₩ 550";"-50%";"TTV4 is the latest volume of the retro hardcore maze wanderer minigame series Trip to Vinelands";"https://cdn.akamai.steamstatic.com/steam/apps/2062920/header.jpg?t=1683418829";"https://cdn.akamai.steamstatic.com/steam/apps/2062920/ss_9df4ac3dde6c185a4246d8ac39b169d83a66a4b3.1920x1080.jpg?t=1683418829";"https://store.steampowered.com/app/2062920/TTV4?snr=1_2300_4__salebrowseall";1
788;"Tiny Tina's Wonderlands: Season Pass";"₩ 34,000";"₩ 8,500";"-75%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1621031/header.jpg?t=1660274514";"https://cdn.akamai.steamstatic.com/steam/apps/1621031/ss_9cc7d8fb5fbd2c097d0bf247b3dba09e343f447e.1920x1080.jpg?t=1660274514";"https://store.steampowered.com/app/1621031/Tiny_Tinas_Wonderlands_Season_Pass?snr=1_2300_4__salebrowseall";1
789;"Legend of Keepers: Soul Smugglers";"₩ 6,500";"₩ 3,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1966480/header.jpg?t=1655745105";"https://cdn.akamai.steamstatic.com/steam/apps/1966480/ss_9c888c87e9aec18658d9e790c52ccd368325288b.1920x1080.jpg?t=1655745105";"https://store.steampowered.com/app/1966480/Legend_of_Keepers_Soul_Smugglers?snr=1_2300_4__salebrowseall";1
790;"버블 슈터";"₩ 3,400";"₩ 1,190";"-65%";"클래식한 버블 슈팅 게임 다양한 게임 모드와 레트로 스타일을 즐기세요";"https://cdn.akamai.steamstatic.com/steam/apps/1955820/header.jpg?t=1655744836";"https://cdn.akamai.steamstatic.com/steam/apps/1955820/ss_c18e75521926d92a9ab48b7e0b96b04360ec6b95.1920x1080.jpg?t=1655744836";"https://store.steampowered.com/app/1955820/?snr=1_2300_4__salebrowseall";1
791;"올리올리 월드: VOID 라이더스";"₩ 10,800";"₩ 5,400";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1829830/header.jpg?t=1655308836";"https://cdn.akamai.steamstatic.com/steam/apps/1829830/ss_84feb40be0bfe0933194079f4e4635552d70417d.1920x1080.jpg?t=1655308836";"https://store.steampowered.com/app/1829830/__VOID?snr=1_2300_4__salebrowseall";1
792;"Keita's Adventures on the African Savannah";"₩ 1,100";"₩ 550";"-50%";"세렝게티 국립공원에서 마세마라 야생동물 보호구역으로 이동동물을 따라 가족을 위해 약물을 구하러 온 아프리카 소년 케이타의 이야기를 담았다 길에서 위험한 야생동물을 만났다";"https://cdn.akamai.steamstatic.com/steam/apps/2001220/header.jpg?t=1698999648";"https://cdn.akamai.steamstatic.com/steam/apps/2001220/ss_5a324dd71d051773c9a809a5784fed122c62d5d6.1920x1080.jpg?t=1698999648";"https://store.steampowered.com/app/2001220/Keitas_Adventures_on_the_African_Savannah?snr=1_2300_4__salebrowseall";1
793;"Mirror 2: Project X - Home - Rita's Costumes";"₩ 2,300";"₩ 1,150";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1960781/header.jpg?t=1661310642";"https://cdn.akamai.steamstatic.com/steam/apps/1960781/ss_33538ebb4a31e2fa2d3fe6065291b963f2cd1deb.1920x1080.jpg?t=1661310642";"https://store.steampowered.com/app/1960781/Mirror_2_Project_X__Home__Ritas_Costumes?snr=1_2300_4__salebrowseall";1
794;"Sanctum 2: Britech Skin Pack";"₩ 5,600";"₩ 1,120";"-80%";"";"https://cdn.akamai.steamstatic.com/steam/apps/237010/header.jpg?t=1668164316";"https://cdn.akamai.steamstatic.com/steam/apps/237010/ss_d8a085bb5591535469a4c6cbe74bb1f6e7b22576.1920x1080.jpg?t=1668164316";"https://store.steampowered.com/app/237010/Sanctum_2_Britech_Skin_Pack?snr=1_2300_4__salebrowseall";1
795;"Fake Hostel";"₩ 5,500";"₩ 3,350";"-39%";"Fake Hostel is a classic pipe puzzle game with lots of fun scenes and pleasing artwork You play as Pedro the plumber Since your house attracts a lot of attention from young girls you decided to rent it out to them Your task is to take good care of the girls";"https://cdn.akamai.steamstatic.com/steam/apps/1735420/header.jpg?t=1688505748";"https://cdn.akamai.steamstatic.com/steam/apps/1735420/ss_6389990db451f063bb377ab0e2fb540f80cf09a0.1920x1080.jpg?t=1688505748";"https://store.steampowered.com/app/1735420/Fake_Hostel?snr=1_2300_4__salebrowseall";1
796;"Journey to the Center of the Earth";"₩ 11,000";"₩ 2,200";"-80%";"Ariane a young reporter is suddenly swallowed by the earth while covering a story near the Sneffels volcano When she awakens she discovers the strangest landscapes and a host of unusual objects Join Ariane as she explores an unkown world of fascinating and fantastical civilizations hidden beneath the surface of the Earth";"https://cdn.akamai.steamstatic.com/steam/apps/474240/header.jpg?t=1667210046";"https://cdn.akamai.steamstatic.com/steam/apps/474240/ss_b698fb3117c475af2092bc1a9a94035b1a21869c.1920x1080.jpg?t=1667210046";"https://store.steampowered.com/app/474240/Journey_to_the_Center_of_the_Earth?snr=1_2300_4__salebrowseall";1
797;"Sanctum: Official Soundtrack";"₩ 11,000";"₩ 1,100";"-90%";"";"https://cdn.akamai.steamstatic.com/steam/apps/91604/header.jpg?t=1581547991";"";"https://store.steampowered.com/app/91604/Sanctum_Official_Soundtrack?snr=1_2300_4__salebrowseall";1
798;"Uh Oh Calico!";"₩ 2,300";"₩ 1,610";"-30%";"Prepare yourself for a challenging strategic exciting and furstrating puzzle game Inspired by the popular Watermelon Game comes this 3D cattastic game of combining growing cats in a confined claw machine Make combos and get the highest score without letting any cats fall out";"https://cdn.akamai.steamstatic.com/steam/apps/2655790/header.jpg?t=1699962077";"https://cdn.akamai.steamstatic.com/steam/apps/2655790/ss_5ad9c0b392c734c2c346fd1917b7c5e868cf6c29.1920x1080.jpg?t=1699962077";"https://store.steampowered.com/app/2655790/Uh_Oh_Calico?snr=1_2300_4__salebrowseall";1
799;"Hyper Knights";"₩ 5,600";"₩ 1,400";"-75%";"찌르고 습격하고 군대를 키우며 강력한 콤보를 배우고 땅을 되찾으세요";"https://cdn.akamai.steamstatic.com/steam/apps/597150/header.jpg?t=1506527929";"https://cdn.akamai.steamstatic.com/steam/apps/597150/ss_4ba457b8c086babb9fa3e796e69f037efd47b84a.1920x1080.jpg?t=1506527929";"https://store.steampowered.com/app/597150/Hyper_Knights?snr=1_2300_4__salebrowseall";1
800;"Neko Hacker Plus";"₩ 3,400";"₩ 1,020";"-70%";"Hack all the pictures by solving ChanOS puzzles";"https://cdn.akamai.steamstatic.com/steam/apps/1677180/header.jpg?t=1693586146";"https://cdn.akamai.steamstatic.com/steam/apps/1677180/ss_f26f1a5b33619b5a34865fa39e784251d95aee6b.1920x1080.jpg?t=1693586146";"https://store.steampowered.com/app/1677180/Neko_Hacker_Plus?snr=1_2300_4__salebrowseall";1
801;"Arma 2: Private Military Company";"₩ 8,900";"₩ 1,780";"-80%";"";"https://cdn.akamai.steamstatic.com/steam/apps/65720/header.jpg?t=1635939412";"https://cdn.akamai.steamstatic.com/steam/apps/65720/ss_3c55f3a231dca1616966851ee1530ccb34a20c16.1920x1080.jpg?t=1635939412";"https://store.steampowered.com/app/65720/Arma_2_Private_Military_Company?snr=1_2300_4__salebrowseall";1
802;"Arma 2: British Armed Forces";"₩ 8,900";"₩ 1,780";"-80%";"";"https://cdn.akamai.steamstatic.com/steam/apps/65700/header.jpg?t=1635939288";"https://cdn.akamai.steamstatic.com/steam/apps/65700/ss_27d94b2e6aed46f3e896c3916a2ffd068e0b2ce2.1920x1080.jpg?t=1635939288";"https://store.steampowered.com/app/65700/Arma_2_British_Armed_Forces?snr=1_2300_4__salebrowseall";1
803;"Arma 2: Army of the Czech Republic";"₩ 8,900";"₩ 1,780";"-80%";"";"https://cdn.akamai.steamstatic.com/steam/apps/33934/header.jpg?t=1635939194";"https://cdn.akamai.steamstatic.com/steam/apps/33934/ss_df9a47803dc84f0923f27987d69a9c50f7148833.1920x1080.jpg?t=1635939194";"https://store.steampowered.com/app/33934/Arma_2_Army_of_the_Czech_Republic?snr=1_2300_4__salebrowseall";1
804;"Atelier Ryza: Sunlight Flower";"₩ 3,300";"₩ 1,650";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1188610/header.jpg?t=1692770664";"https://cdn.akamai.steamstatic.com/steam/apps/1188610/ss_7b27f6b0f80f9bb8cd6641939d1c12fbf89feecb.1920x1080.jpg?t=1692770664";"https://store.steampowered.com/app/1188610/Atelier_Ryza_Sunlight_Flower?snr=1_2300_4__salebrowseall";1
805;"Hyper Knights: Battles";"₩ 5,600";"₩ 1,120";"-80%";"스파르타 vs 페르시아 오거 vs 닭 해병 vs 궁수 나만의 유닛을 만들고 AI를 조정하고 전투를 지켜보세요";"https://cdn.akamai.steamstatic.com/steam/apps/747310/header.jpg?t=1513880751";"https://cdn.akamai.steamstatic.com/steam/apps/747310/ss_c736096b51fb29d2159f3a6618dbc12ca9968f72.1920x1080.jpg?t=1513880751";"https://store.steampowered.com/app/747310/Hyper_Knights_Battles?snr=1_2300_4__salebrowseall";1
806;"12 Labours of Hercules III: Girl Power";"₩ 3,300";"₩ 1,650";"-50%";"Help Megara free the hero and then accompany him in all of his adventures including the forest of the Amazons and Mount Olympus in 12 Labours of Hercules III Girl Power";"https://cdn.akamai.steamstatic.com/steam/apps/360650/header.jpg?t=1482753681";"https://cdn.akamai.steamstatic.com/steam/apps/360650/ss_6c8a45520240a4b09d2c5c66f8ce61ccd476e160.1920x1080.jpg?t=1482753681";"https://store.steampowered.com/app/360650/12_Labours_of_Hercules_III_Girl_Power?snr=1_2300_4__salebrowseall";1
807;"Survivor Squad: Gauntlets";"₩ 5,600";"₩ 1,120";"-80%";"Command your Squad of Survivors in a game where Line of Sight is extremely important you cannot shoot what you cannot see Develop your formations move as a unit and cover every corner Leave no man behind";"https://cdn.akamai.steamstatic.com/steam/apps/331720/header.jpg?t=1447798670";"https://cdn.akamai.steamstatic.com/steam/apps/331720/ss_cd65d5f015486e00cfb2a654e845b3ec32ec96f5.1920x1080.jpg?t=1447798670";"https://store.steampowered.com/app/331720/Survivor_Squad_Gauntlets?snr=1_2300_4__salebrowseall";1
