"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
42;"Exoprimal";"₩ 76,400";"₩ 49,660";"-35%";"역사상 가장 흉악한 공룡을 인류 최강의엑소 슈트로 타파하는 팀 대전형 매시브 액션 본 작품은 포지션이라고 하는 역할에 특화한 최신예 파워 슈트 엑소 슈트를 몸에 걸치고 압도적인 수로 몰려오는 공룡 재난에 맞서는 온라인 전용 팀 대전형 매시브 액션이다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1286320/header_alt_assets_1.jpg?t=1699290417";"https://cdn.cloudflare.steamstatic.com/steam/apps/1286320/ss_dcba3dc9938cd9a284aa0449a1e69c8d7f5dbf0a.1920x1080.jpg?t=1699290417";"https://store.steampowered.com/app/1286320/Exoprimal?snr=1_2300_4__salebrowseall";1
43;"Romance of the Three Kingdoms XI with Power Up Kit";"₩ 41,000";"₩ 13,940";"-66%";"Romance of the Three Kingdoms 11 with Power Up Kit is an expanded version of Romance of the Three Kingdoms 11 which was released in 2006 as the 11th game in the series The grand battles that shaped the course of Chinese history are shown in 3D space In Administration players freely develop cities";"https://cdn.cloudflare.steamstatic.com/steam/apps/628070/header.jpg?t=1695974443";"https://cdn.cloudflare.steamstatic.com/steam/apps/628070/ss_50ce8cebca43eddf2e47d73a22263669ba2a9375.1920x1080.jpg?t=1695974443";"https://store.steampowered.com/app/628070/Romance_of_the_Three_Kingdoms_XI_with_Power_Up_Kit?snr=1_2300_4__salebrowseall";1
44;"EZ2ON REBOOT : R - ENDLESS CIRCULATION";"₩ 27,500";"₩ 24,750";"-10%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2325460/header.jpg?t=1699433915";"https://cdn.cloudflare.steamstatic.com/steam/apps/2325460/ss_c6475d114582ebf2f6c25161e4cfaf173f0fe945.1920x1080.jpg?t=1699433915";"https://store.steampowered.com/app/2325460/EZ2ON_REBOOT__R__ENDLESS_CIRCULATION?snr=1_2300_4__salebrowseall";1
45;"Far Cry® 5";"₩ 65,000";"₩ 9,750";"-85%";"자유과 용기를 가진 사람들의 고장인 몬태나 주 호프 카운티에 오신 것을 환영합니다 하지만 지구의 멸망을 주창하는 광신도 집단 에덴의 문 역시 여기에 자리잡고 있으니 조심하십시오 교주인 조셉 시드와 그의 형제자매들에 맞서 저항의 불꽃을 일으키고 억압당하는 지역을 해방시켜야 합니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/552520/header.jpg?t=1694554810";"https://cdn.cloudflare.steamstatic.com/steam/apps/552520/ss_a52c732d62a26d20bcfb0525929178749392f4fc.1920x1080.jpg?t=1694554810";"https://store.steampowered.com/app/552520/Far_Cry_5?snr=1_2300_4__salebrowseall";1
46;"SOULCALIBUR VI";"₩ 80,800";"₩ 8,080";"-90%";"최강의 검호들이 연주하는 빛과 어둠의 원점 소울 칼리버 시리즈 20주년 최신작이 등장 무기 격투 액션 게임 최고봉의 미려한 그래픽으로 표현되는 새로운 검극을 체험하라";"https://cdn.cloudflare.steamstatic.com/steam/apps/544750/header.jpg?t=1646956219";"https://cdn.cloudflare.steamstatic.com/steam/apps/544750/ss_38779cc03d7e37c2082d1c0e630107cf2ba61332.1920x1080.jpg?t=1646956219";"https://store.steampowered.com/app/544750/SOULCALIBUR_VI?snr=1_2300_4__salebrowseall";1
47;"Watch_Dogs™";"₩ 33,000";"₩ 4,950";"-85%";"In todays hyperconnected world Chicago operates under ctOS the most advanced computer network in America";"https://cdn.cloudflare.steamstatic.com/steam/apps/243470/header.jpg?t=1692817688";"https://cdn.cloudflare.steamstatic.com/steam/apps/243470/ss_752aefdfdf2c55dfc8a94d1e9b8d9f6dd42a359c.1920x1080.jpg?t=1692817688";"https://store.steampowered.com/app/243470/Watch_Dogs?snr=1_2300_4__salebrowseall";1
48;"Strike Force Heroes";"₩ 21,500";"₩ 19,350";"-10%";"Strike Force Heroes은 고전 아레나 슈팅 게임에 현대적 메커니즘과 완전 협동 및 PvP 온라인 멀티플레이어를 추가하여 새로 개발한 게임입니다 치열한 인기 플래시 게임 리메이크작에서 최고의 액션과 장대한 스토리를 체험해 보세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1981820/header.jpg?t=1699634251";"https://cdn.cloudflare.steamstatic.com/steam/apps/1981820/ss_a8ac9993cff2b4fde76663ba0dcfd9fad747573f.1920x1080.jpg?t=1699634251";"https://store.steampowered.com/app/1981820/Strike_Force_Heroes?snr=1_2300_4__salebrowseall";1
49;"Soulstone Survivors";"₩ 11,000";"₩ 7,700";"-30%";"공허의 군주와 끊임 없는 공허의 미니언을 상대하고 영혼석을 모아 신이 되어 보세요 이 액션 로그라이트에서 비밀의 주문을 찾아내고 강력한 무기를 제조하며 다양한 캐릭터를 잠금 해제하여 게임을 휩쓸 시너지를 발견하고 공허의 힘을 정복하세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2066020/header.jpg?t=1699294839";"https://cdn.cloudflare.steamstatic.com/steam/apps/2066020/ss_6d985af64f465cf2538e045c1ce5315f61756f99.1920x1080.jpg?t=1699294839";"https://store.steampowered.com/app/2066020/Soulstone_Survivors?snr=1_2300_4__salebrowseall";1
50;"EZ2ON REBOOT : R - DJMAX Collaboration DLC";"₩ 18,500";"₩ 16,650";"-10%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2427370/header.jpg?t=1695806258";"https://cdn.cloudflare.steamstatic.com/steam/apps/2427370/ss_ef9bace56411129d2bd93d9d86ba74b17c8bdab5.1920x1080.jpg?t=1695806258";"https://store.steampowered.com/app/2427370/EZ2ON_REBOOT__R__DJMAX_Collaboration_DLC?snr=1_2300_4__salebrowseall";1
51;"Rhythm Doctor";"₩ 17,500";"₩ 15,750";"-10%";"리듬 감각으로 환자들의 목숨을 구해보세요 리듬 닥터는 심장 박동에 맞춰 환자들을 제세동하는 리듬 게임입니다 음악과 함께 환자들의 독특한 심장 박동을 익히고 리듬 감각을 방해하는 바이러스를 쓰러트리세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/774181/header.jpg?t=1680659407";"https://cdn.cloudflare.steamstatic.com/steam/apps/774181/ss_e361a4f2de7594952b61522bb21a66713fe3f808.1920x1080.jpg?t=1680659407";"https://store.steampowered.com/app/774181/Rhythm_Doctor?snr=1_2300_4__salebrowseall";1
52;"마블 미드나잇 선즈";"₩ 67,800";"₩ 27,120";"-60%";"마블 유니버스의 어두운 뒷편에서 슈퍼 히어로처럼 싸우고 전략을 세워보세요 종말의 위협에 맞서는 슈퍼 히어로 그리고 초능력을 가진 전사로 구성된 팀을 이끌어야 하는 전설적인 악마 처단자 사냥꾼으로 플레이하세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/368260/header.jpg?t=1683821412";"https://cdn.cloudflare.steamstatic.com/steam/apps/368260/ss_c0f0441356bbad5922c0f0c91ba0798762f3fc5d.1920x1080.jpg?t=1683821412";"https://store.steampowered.com/app/368260/?snr=1_2300_4__salebrowseall";1
53;"ACE COMBAT™ 7: SKIES UNKNOWN";"₩ 94,800";"₩ 18,960";"-80%";"에이스 파일럿이 되어 현실적인 하늘을 추구한 그래픽 공간을 좋아하는 기체를 몰아 360도 자유롭게 날아다니는 상쾌감과 자신의 상황 판단으로 적을 선택하여 격파하는 쾌감 눈앞에 닥친 난국을 타파하는 달성감을 즐길 수 있는 플라이트 슈팅 게임입니다 하늘에 입체적으로 수놓여 펼쳐지는 구름 속에서 매력적인 공중전을 즐기실 수 있습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/502500/header.jpg?t=1676861110";"https://cdn.cloudflare.steamstatic.com/steam/apps/502500/ss_2240172f5e842938e1c32adc6ad1451d3ddad747.1920x1080.jpg?t=1676861110";"https://store.steampowered.com/app/502500/ACE_COMBAT_7_SKIES_UNKNOWN?snr=1_2300_4__salebrowseall";1
54;"Cobalt Core";"₩ 21,500";"₩ 19,350";"-10%";"새롭고 심오한 2D 전략 SF 로그라이크 덱빌더 게임입니다 미사일을 피하고 대포를 정비하고 공중에서 쏘아 없애세요 그리고 타임 루프를 파헤치세요 시간이 없습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2179850/header.jpg?t=1699463374";"https://cdn.cloudflare.steamstatic.com/steam/apps/2179850/ss_61d8442fc974476e7d4f5d521cb61a577995315f.1920x1080.jpg?t=1699463374";"https://store.steampowered.com/app/2179850/Cobalt_Core?snr=1_2300_4__salebrowseall";1
55;"Let's School";"₩ 24,500";"₩ 19,600";"-20%";"모교의 부흥을 위한 책임을 맡게 된 교장의 짜릿한 역할에 풍덩 빠져보세요 단순히 벽돌과 시멘트로 된 건물을 넘어서 선생님을 훈련시키고 학생들을 모집하고 동아리를 개척하세요 여러분의 학교를 특별한 교육의 전당으로 만들어보세요 Lets school 해볼까요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1937500/header.jpg?t=1695632215";"https://cdn.cloudflare.steamstatic.com/steam/apps/1937500/ss_a439663c5766878f06e044c519a1876664cf696b.1920x1080.jpg?t=1695632215";"https://store.steampowered.com/app/1937500/Lets_School?snr=1_2300_4__salebrowseall";1
56;"Superliminal";"₩ 20,500";"₩ 8,200";"-60%";"보이는 것이 곧 현실이다 Superliminal은 1인칭 퍼즐게임으로 플레이어는 착시적인 입체감과 원근감을 이용해 퍼즐을 맞추고 초현실적인 꿈의 세계를 탈출해야 합니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1049410/header.jpg?t=1663957747";"https://cdn.cloudflare.steamstatic.com/steam/apps/1049410/ss_ec116fe04a78f76212934c3aa20bf8b38681683d.1920x1080.jpg?t=1663957747";"https://store.steampowered.com/app/1049410/Superliminal?snr=1_2300_4__salebrowseall";1
57;"포탈 던전";"₩ 16,500";"₩ 13,200";"-20%";"은 4인 멀티플레이를 지원하는 액션 로그라이크 게임으로 친구와 함께 포탈 세계로 들어가서 모험을 펼치고 마지막 포탈을 찾아 세계를 구할 수 있습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1679220/header.jpg?t=1696228871";"https://cdn.cloudflare.steamstatic.com/steam/apps/1679220/ss_4d83350711532a0ecae048f4e2bf7784bf4648a1.1920x1080.jpg?t=1696228871";"https://store.steampowered.com/app/1679220/?snr=1_2300_4__salebrowseall";1
58;"Brotato";"₩ 5,600";"₩ 4,480";"-20%";"Brotato는 감자가 되어 최대 6가지의 무기를 한 번에 휘두르며 외계인 무리를 물리치는 탑다운 아레나 슈팅 로그라이트 게임입니다 다양한 특성과 아이템을 선택하고 독특한 빌드를 만들어 지원이 도착할 때까지 생존하세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1942280/header.jpg?t=1687514377";"https://cdn.cloudflare.steamstatic.com/steam/apps/1942280/ss_79be0eea0299da76bc50cef160fb669509f74e0b.1920x1080.jpg?t=1687514377";"https://store.steampowered.com/app/1942280/Brotato?snr=1_2300_4__salebrowseall";1
59;"Of Blades & Tails";"₩ 16,500";"₩ 12,370";"-25%";"A turnbased RPG that is actionoriented but rewards a thoughtful approach Explore a fantastic land populated by different animal tribes Follow the main story or hunt for treasures in ancient ruins and mysterious dungeons Develop your character and gain powerful equipment";"https://cdn.cloudflare.steamstatic.com/steam/apps/1768780/header.jpg?t=1699633467";"https://cdn.cloudflare.steamstatic.com/steam/apps/1768780/ss_54158b3b1e2d86d3798e15e83178e3f47eb6f3bc.1920x1080.jpg?t=1699633467";"https://store.steampowered.com/app/1768780/Of_Blades__Tails?snr=1_2300_4__salebrowseall";1
60;"Mob Factory";"₩ 16,500";"₩ 14,850";"-10%";"몹 팩토리는 게으른 모험가를 위한 타워 디펜스 및 자동화 게임입니다 터렛과 공장으로 적의 전리품을 제련하고 타워에서 편안하게 계속 넓어지는 던전을 자동화하세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2182630/header.jpg?t=1699563614";"https://cdn.cloudflare.steamstatic.com/steam/apps/2182630/ss_95096bfac6a3858ad64153854f7db08ad39d594b.1920x1080.jpg?t=1699563614";"https://store.steampowered.com/app/2182630/Mob_Factory?snr=1_2300_4__salebrowseall";1
61;"RPG Maker MV";"₩ 86,000";"₩ 12,900";"-85%";"개발자에게 강력한 아이들에게도 초간단 모든 플랫폼에 다양하게 적용 가능한 제작 툴 RPG Maker MV로 상상하던 RPG를 직접 제작해 보세요 최신 버전에는 다양한 신기능과 MacOSX 안드로이드 아이폰 형식으로 저장 가능한 기능도 포함";"https://cdn.cloudflare.steamstatic.com/steam/apps/363890/header.jpg?t=1699404959";"https://cdn.cloudflare.steamstatic.com/steam/apps/363890/ss_1ed774c372d6e7568a9f25bca9f27fc1e9f5d081.1920x1080.jpg?t=1699404959";"https://store.steampowered.com/app/363890/RPG_Maker_MV?snr=1_2300_4__salebrowseall";1
62;"Grand Theft Auto: San Andreas – The Definitive Edition";"₩ 65,000";"₩ 32,500";"-50%";"Grand Theft Auto San Andreas 이제 시대는 90년대 초 칼이 도시로 돌아오자마자 두 명의 부패한 경찰들이 그에게 살인 누명을 씌웁니다 칼 존슨일명 CJ은 가족을 구하고 거리를 장악하기 위해 산 안드레아스 주 전체를 누비는 여행을 떠날 수밖에 없게 되었습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1547000/header.jpg?t=1676922466";"https://cdn.cloudflare.steamstatic.com/steam/apps/1547000/ss_1a8e1aff75d059f19e3bf673ff2183344bbadbb4.1920x1080.jpg?t=1676922466";"https://store.steampowered.com/app/1547000/Grand_Theft_Auto_San_Andreas__The_Definitive_Edition?snr=1_2300_4__salebrowseall";1
63;"Red Dead Online";"₩ 22,800";"₩ 11,400";"-50%";"끊임없이 진화하는 생생한 Red Dead 온라인의 세상에서 미국 개척지의 삶을 경험하십시오 현상 수배범을 쫓거나 무법자 갱단이나 다른 플레이어와 전투 사냥 낚시 거래 이국적인 보물 수색 밀주 사업 운영 등 놀라울 만큼 심도 있고 상세하게 묘사된 세계를 탐험할 수 있습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1404210/header.jpg?t=1656615218";"https://cdn.cloudflare.steamstatic.com/steam/apps/1404210/ss_d9df4417af3fb8689293dcfe984070df4800215f.1920x1080.jpg?t=1656615218";"https://store.steampowered.com/app/1404210/Red_Dead_Online?snr=1_2300_4__salebrowseall";1
64;"ENDER LILIES: Quietus of the Knights";"₩ 26,500";"₩ 13,250";"-50%";"죽음의 비로 인해 멸망한 왕국 끝자락의 나라 슬프고도 아름다운 이곳에서 펼쳐지는 소녀 릴리와 불사신 기사들의 이야기 한순간의 방심으로도 목숨을 잃을 수 있는 험난한 전투가 꼬리에 꼬리를 물고 이어지는 본격 횡스크롤 액션 RPG를 만끽하며 동료와 함께 세계의 진실을 밝혀내세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1369630/header.jpg?t=1669342310";"https://cdn.cloudflare.steamstatic.com/steam/apps/1369630/ss_1c2bf22139c82d0c46ccee075e1e71e08b88ab44.1920x1080.jpg?t=1669342310";"https://store.steampowered.com/app/1369630/ENDER_LILIES_Quietus_of_the_Knights?snr=1_2300_4__salebrowseall";1
65;"Romance of the Three Kingdoms XII with Power Up Kit";"₩ 41,000";"₩ 13,940";"-66%";"Romance of the Three Kingdoms 12 with Power Up Kit is an expanded version of Romance of the Three Kingdoms 12 which was released in 2012 as the 12th game in the series The stage is set Create the story";"https://cdn.cloudflare.steamstatic.com/steam/apps/628080/header.jpg?t=1695974466";"https://cdn.cloudflare.steamstatic.com/steam/apps/628080/ss_82c80955ffadaa33b52a4a051df5351582ec511f.1920x1080.jpg?t=1695974466";"https://store.steampowered.com/app/628080/Romance_of_the_Three_Kingdoms_XII_with_Power_Up_Kit?snr=1_2300_4__salebrowseall";1
66;"Ni no Kuni™ II: Revenant Kingdom";"₩ 64,800";"₩ 10,370";"-84%";"어린 나이에 왕위에 오른 에반과 그의 모험을 도와주는 새로운 친구들과 함께 새로운 왕국을 찾기 위한 장대한 모험에 참여하여 에반의 세계를 통합하고 강력한 악의 손길로부터 그의 국민들을 지키세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/589360/header.jpg?t=1666168049";"https://cdn.cloudflare.steamstatic.com/steam/apps/589360/ss_ff6fee7750258b92c1c59c84c2b330737ea7bbff.1920x1080.jpg?t=1666168049";"https://store.steampowered.com/app/589360/Ni_no_Kuni_II_Revenant_Kingdom?snr=1_2300_4__salebrowseall";1
67;"꿀벌 섬";"₩ 16,500";"₩ 10,720";"-35%";"하이브를 제어하고 적으로부터 보호하십시오 공장과 방어 시설을 건설하십시오 기술을 연구하고 필요한 경우 핵무기를 사용하되 적들이 여왕을 해치지 못하게하십시오";"https://cdn.cloudflare.steamstatic.com/steam/apps/2345020/header.jpg?t=1693503282";"https://cdn.cloudflare.steamstatic.com/steam/apps/2345020/ss_b37f200494b8214f1951e848e174e792ca0eda2f.1920x1080.jpg?t=1693503282";"https://store.steampowered.com/app/2345020/?snr=1_2300_4__salebrowseall";1
68;"라이자의 아틀리에2 ~잃어버린 전승과 비밀의 요정~";"₩ 64,800";"₩ 32,400";"-50%";"본 작품에서는 전작 라이자의 아틀리에 어둠의 여왕과 비밀의 은신처에서의 모험으로부터 3년 후 각자의 길을 걷고 있던 라이자와 친구들이 재회하고 새로운 만남과 이별을 통해 또 하나 소중한 무언가를 찾는 모습을 그립니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1257290/header_koreana.jpg?t=1695968388";"https://cdn.cloudflare.steamstatic.com/steam/apps/1257290/ss_a0d278df03b540c0f21d2cae130ca30b296353ca.1920x1080.jpg?t=1695968388";"https://store.steampowered.com/app/1257290/_2?snr=1_2300_4__salebrowseall";1
69;"Grand Theft Auto IV: The Complete Edition";"₩ 24,400";"₩ 7,320";"-70%";"니코 벨릭 조니 클레비츠 루이스 로페즈는 공통점을 하나 가지고 있습니다 바로 미국에서 최악의 도시에서 살고 있다는 거죠 돈과 지위를 숭배하는 리버티 시티 그곳은 가진 사람에게는 천국이고 그렇지 못한 사람에겐 생지옥입니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/12210/header.jpg?t=1695131205";"https://cdn.cloudflare.steamstatic.com/steam/apps/12210/0000006360.1920x1080.jpg?t=1695131205";"https://store.steampowered.com/app/12210/Grand_Theft_Auto_IV_The_Complete_Edition?snr=1_2300_4__salebrowseall";1
