TITLE,PRICE,SALEPRICE,SALEPER,DESCRIPTION,IMGDATA,GAMEIMG,URL
The Artful Escape,"₩ 23,000","₩ 11,500",-50%,"10대 기타 천재가 자신의 무대 페르소나를 위한 영감을 얻기 위해 환각적인 여행을 떠납니다
첫 공연 전날 프랜시스 벤데티는 죽은 포크계의 전설적인 인물의 유산과 자신의 상상력의 우주적 방랑과 마주합니다삼촌의 음악적 유산에서 벗어나기 위해 10대 기타 천재가 자신의 새로운 무대 페르소나에 영감을 주기 위한 환각적인 여정을 시작합니다 도난당한 오페라 하우스 멜로디 넘치는 외계 풍경 코스믹 엑스트라오디너리의 불가능한 깊이 등을 아우르는 모험에서 자신이 아닌 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/d/8/d850db55ab804b82d86499b64fe82d94c4cda641ba5048e9b773c7052b30de42.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/8/d850db55ab804b82d86499b64fe82d94c4cda641ba5048e9b773c7052b30de42.jpg,https://store.nintendo.co.kr/70010000048825
Baby Storm,"₩ 23,900","₩ 2,390",-90%,"유치원 안을 난장판으로 만드는 아이들을 돌보세요
질서를 유지하면서 달리며 청소하고 밥을 먹이며 점수를 쌓고 다음 레벨 다음 월드까지 나아가세요싱글 플레이 또는 로컬 멀티플레이어 모드로 4명까지 함께 즐길 수 있어요당신의 미션은 바로 말썽꾸러기인데다 제멋대로 돌아다니는 귀여운 유치원생을 돌보는 것입니다놀이 시간을 위한 장난감 식사 시간을 위한 음식 은밀한 시간을 위한 물수건과 기저귀 그리고 청소를 도와줄 편리한 무선 로봇 청소기까지 갖춰져 있죠 혼자서 일",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/b/6/b64a3d5ebc2279837e03c15d57657670c4067c2f4b906ff7db84c110399fe46e.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/6/b64a3d5ebc2279837e03c15d57657670c4067c2f4b906ff7db84c110399fe46e.jpg,https://store.nintendo.co.kr/70010000049834
Devil Slayer Raksasi,"₩ 15,500","₩ 9,950",-35%,"Devil Slayer Raksasi은 랜덤으로 생성된 감옥 액션 게임이다
국경에서 전쟁이 끊이지 않고 각지의 자연재해와 인류로 인한 재앙 및 반란이 일으켜지고 몬스터 폭동이 민중을 해치며 마족은 호시탐탐 나쁜 짓을 하려고 한다 상처투성이의 이 땅에서 어둠을 헤치고 세상을 빛으로 밝게 하려는 사람들이 있다 그들은 천선자가 끊임없이 순환하면서 세상을 구할 수 있는 열쇠를 찾도록 윤회시련을 만들어냈다Devil Slayer Raksasi은 랜덤으로 생성된 감",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/3/63b7af22ba3519513128f1aec13f80960c0448364bdf7de44abd4d20714bd522.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/3/63b7af22ba3519513128f1aec13f80960c0448364bdf7de44abd4d20714bd522.jpg,https://store.nintendo.co.kr/70010000036773
디형사,"₩ 14,900","₩ 2,990",-79%,"광범위하고 몰입도 높은 스토리가 있는 포인트 앤 클릭 어드벤처 게임입니다 고대 중국의 형사 역할을 맡아 잔혹한 연쇄 살인 사건의 미스터리를 해결하세요
당나라 시대 중국 수도에서 누군가 조직적으로 젊은 여성을 살해하고 범죄 현장에 수수께끼와 경고가 적힌 카드를 남깁니다 대담하게 사건을 해결한 후 젊고 신인이지만 매우 재능 있는 형사 Di Renjije는 Wu Zetian 황후로부터 살인자의 정체를 알아내는 임무를 받습니다역사적인 배경이 있는 몰입형 경험당",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/4/0/4038faf6e3a83604a1d9511a5342beb412844df5e6517a4248c521ca32337ae7.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/0/4038faf6e3a83604a1d9511a5342beb412844df5e6517a4248c521ca32337ae7.jpg,https://store.nintendo.co.kr/70010000047619
Romeow: in the cracked world,"₩ 3,400","₩ 1,700",-50%,Romeow in the cracked world는 아직 너무 어려서 방향 감각이 없는 새끼 고양이를 그려낸 미니멀하고 매력적인 퍼즐 게임입니다 새끼 고양이는 자신이 가장 좋아하는 장난감 없이는 외로움을 느낍니다 복잡한 길을 헤쳐나가며 털실을 되찾아 로미야오가 따뜻한 침대에서 잠들 수 있도록 도와주세요 점점 더 어려워지는 40가지 레벨 점수 NO 타이머 NO 스트레스 NO 기분이 좋아지는 배경음악 사랑스러운 아트 스타일,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/5/0/50f6384bf60c584b75946d6246d196aac97500e3aa1cd0ab15ee7bbff2ab520b.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/0/50f6384bf60c584b75946d6246d196aac97500e3aa1cd0ab15ee7bbff2ab520b.jpg,https://store.nintendo.co.kr/70010000046632
Tunche,"₩ 21,000","₩ 8,400",-60%,"고대의 마법을 익히고 무시무시한 보스를 제압하며 신비로운 아마존 정글의 비밀을 파헤치세요
Tunche는 페루의 오랜 전설에 바탕을 둔 신비로운 스토리를 펼치는 2D 진행형 격투 게임입니다 손그림 애니메이션에 아슬아슬한 로그라이크 게임 방식과 빠른 템포의 전투를 결합한 Tunche에서는 깊은 아마존 정글에서 우글거리는 몬스터 떼와 인상적인 격투를 벌일 수 있습니다 솔로로 플레이하거나 최대 4인의 팀을 이루어 매번 플레이할 때마다 새로운 도전이 되는 여정을",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/6/66623372cd63bc32240838dc38776df07ed5a8110e1217aebf9ad902ae017f27.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/6/66623372cd63bc32240838dc38776df07ed5a8110e1217aebf9ad902ae017f27.jpg,https://store.nintendo.co.kr/70010000036190
스파클 2: EVO,"₩ 5,000","₩ 1,000",-80%,"아름답고 환상적인 그래픽으로 연출된 심해에서 진화의 비밀을 만나보세요
작은 미생물을 서서히 진화시키면서 거대하고 아름다운 수생생물로 변모시키는 것이 게임의 목적입니다 심해를 탐색하며 다른 생물과 싸워나가며 엘리먼트영양성분를 흡수합니다어떤 엘리먼트를 흡수하느냐에 따라 진화의 방향성이 결정됩니다빨간색은 재빠르게 적을 공격할 수 있는 육식생물로 녹색은 광범위하게 빔을 쏠 수 있는 초식생물로 파란색은 거품을 뿜어내면 적이 도망치는 잡식생물로 각각 특징과 형상이",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/a/0/a094022488b899b3ed74edd633de0ab75d83cef275fe26ad458f0b86ae7643ab.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/0/a094022488b899b3ed74edd633de0ab75d83cef275fe26ad458f0b86ae7643ab.jpg,https://store.nintendo.co.kr/70010000046353
Chaos on Deponia,"₩ 22,000","₩ 2,200",-90%,"비평가들이 널리 호평하고 찬사를 아끼지 않은 작품 Deponia 오랜 기다림 끝에 선보이는 후속편 Chaos on Deponia를 통해 두 번째 이야기가 시작됩니다
비평가들이 널리 호평하고 찬사를 아끼지 않은 작품 Deponia 오랜 기다림 끝에 선보이는 후속편 Chaos on Deponia를 통해 두 번째 이야기가 시작됩니다 전작을 넘어서는 익살스러움으로 무장한 이번 작품은 플레이어 여러분의 마음을 단숨에 사로잡고 말 것입니다
데포니아에서 발생한 사건",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/4/f/4fd0a6976e80f15ca17bc458a0be433a05def6d8c1f7647adfd8dd738e9b09aa.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/f/4fd0a6976e80f15ca17bc458a0be433a05def6d8c1f7647adfd8dd738e9b09aa.jpg,https://store.nintendo.co.kr/70010000015182
Goodbye Deponia,"₩ 22,000","₩ 2,200",-90%,"오르가논은 데포니아를 파괴할 계획을 세웠고 골은 어디론가로 모습을 감추었어요 그리고 주인공답지 않은 주인공 루퍼스는 오늘도 그저 나만의 길을 갈 뿐입니다
오랜 기다림 끝에 드디어 찾아온 개그 어드벤처 Goodbye Deponia 전작을 능가하는 혼돈과 파괴 루퍼스 무려 세 명으로 늘어난 루퍼스가 만들어내는 정신 나간 아수라장을 직접 느껴보세요
오르가논은 데포니아를 파괴할 계획을 세웠고 사랑스러운 골은 또다시 어디론가로 모습을 감추었어요 그리고 주인공답지",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/3/638b6010bb893702ac77b95104f412c3c52a29ef4fa9c837e864d8d7da43092c.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/3/638b6010bb893702ac77b95104f412c3c52a29ef4fa9c837e864d8d7da43092c.jpg,https://store.nintendo.co.kr/70010000015099
Deponia,"₩ 22,000","₩ 2,200",-90%,"눈에 보이는 건 오직 쓰레기뿐 데포니아는 낙원과는 거리가 멉니다 하지만 정 들면 고향이란 말도 있죠
GameStar지에서 독일의 루카스아츠라는 평을 받기도 했던 Daedalic Entertainment가 플레이어들을 루퍼스와 골의 기상천외한 러브 스토리를 둘러싼 환상적인 코미디 어드벤처로 초대합니다
세계가 거대한 쓰레기장으로 변해 버린 데포니아에서 짜증이 많은 루퍼스는 힘든 삶을 꾸역꾸역 이어 갑니다 사회적으로 최하층민인 루퍼스는 말 그대로 산더미 같은",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/4/3/4375f971cf0e54af105128982f7470e69da65c9e6ed1495ee3616a6630364f18.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/3/4375f971cf0e54af105128982f7470e69da65c9e6ed1495ee3616a6630364f18.jpg,https://store.nintendo.co.kr/70010000016121
재벌도시 스토리(Venture Towns),"₩ 15,000","₩ 7,500",-50%,"주민과 함께 성장하는 도시개발 시뮬레이션 게임
가게와 주택을 자유롭게 만들어 도시를 키우자가게와 주택을 자유롭게 만들어 도시를 키웁시다상성이 좋은 가게가 뭉치면 전문 구역으로 지정되어 땅값도 대폭 상승
도시에는 여러 주민들이 살고 있고 열심히 일해 호화로운 주택을 세우기도 합니다 펫이나 여러 탈것도 구입합니다 복권 당첨으로 인생이 바뀔 수도
나만의 No 1도시를 만들어 봅시다
다른 게임을 만나고 싶다면 Kairosoft를 검색",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/b/2/b23d2fdcb6b7bf092b4a0a1c937d3ecfa9f143d4ccea3d705a8be18b5a2bcb79.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/2/b23d2fdcb6b7bf092b4a0a1c937d3ecfa9f143d4ccea3d705a8be18b5a2bcb79.jpg,https://store.nintendo.co.kr/70010000031856
Metal Unit,"₩ 16,500","₩ 3,300",-80%,Metal Unit은 횡스크롤 액션 플랫폼 로그라이트 게임입니다주인공 조아나는 자신의 언니이자 인류의 반역자인 하나를 붙잡기 위해 임무를 수행합니다 MUnit 11 슈트를 입고 괴물과 외계인에 대적하여 인류의 모든 진실을 밝혀주세요,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/f/c/fc4d299916fcb4ce949702bf9e7ff653d8763780b5be340278cd226dc88d3223.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/c/fc4d299916fcb4ce949702bf9e7ff653d8763780b5be340278cd226dc88d3223.jpg,https://store.nintendo.co.kr/70010000040307
Piczle Cells,"₩ 5,000","₩ 1,250",-75%,"현미경을 보며 머리가 깨질 정도로 복잡한 Piczle 퍼즐에서 세포를 합쳐 보세요
유명한 논리 퍼즐인 Piczle 시리즈의 제작자가 정신이 아찔해지면서도 재미있는 재치 만점 두뇌 자극 게임을 가지고 돌아왔습니다
그리드 위의 세포를 슬라이드해 조합하세요 말로만 들으면 쉬워 보이죠 하지만 그리 만만치가 않답니다 100종 이상의 퍼즐을 풀다 보면 머리를 긁적이게 될 정도로 어려운 도전에다가 도움이 되기도 방해가 되기도 하는 벽 세포를 특정 방향으로 밀어내는 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/9/4/94d546b99a2f421e02b1b334c6fae05c98b68038ec437361c55d9b14377ed318.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/4/94d546b99a2f421e02b1b334c6fae05c98b68038ec437361c55d9b14377ed318.jpg,https://store.nintendo.co.kr/70010000041188
Total Arcade Racing,"₩ 11,190","₩ 5,590",-50%,"어린 시절의 추억을 되살리고 이 재밌는 아케이드 레이싱 게임을 즐겨보세요 TV 한 대에서 다양한 게임 모드로 혼자 또는 최대 8명의 친구와 함께 플레이할 수 있습니다
토탈 아케이드 레이싱은 경주로에서 빠르게 레이싱하는 고전적인 아케이드 레이싱 게임입니다 다양한 게임 모드로 TV 한 대에서 혼자 또는 최대 8명의 친구와 함께 플레이할 수 있습니다
전 세계 플레이어와 경쟁하여 명예의 전당 리더보드에서 1위를 차지할 수 있는지 보세요
주요 특징 최대 8명까지",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/d/6d538b79232c1eff26c8afb8a82a928b0dede2a68797ce72f1c88f04a98bd3c2.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/d/6d538b79232c1eff26c8afb8a82a928b0dede2a68797ce72f1c88f04a98bd3c2.jpg,https://store.nintendo.co.kr/70010000042201
길잃은 고양이의 여행2 -Stray Cat Doors2-,"₩ 10,120","₩ 5,560",-45%,"다시 한번 하얀 고양이 모자를 쓴 아이와 여행을 떠나자
당신과 함께한 공간 노을 속 여행길 미로 같은 도시그리고 하얀 입김 집으로 돌아오는 눈길길 잃은 고양이의 여행 Stray Cat Doors의 속편이 드디어 등장귀여운 캐릭터와 함께 퍼즐을 풀어가는 스테이지 클리어형 탈출 어드벤처 게임입니다전작을 플레이하지 않은 분도 문제없이 즐길 수 있습니다이번 작품에서는 캐릭터를 조작해서 스테이지를 탐색할 수 있게 되었습니다퍼즐이 어려워도 힌트보기 기능이 있어 퍼",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/9/29ce6145d23bdaab7d781b6c0ec6e160dd375e45b7759af2729018260d18f8c3.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/9/29ce6145d23bdaab7d781b6c0ec6e160dd375e45b7759af2729018260d18f8c3.jpg,https://store.nintendo.co.kr/70010000041041
Rip Them Off,"₩ 9,500","₩ 2,850",-70%,"윤리적으로 문제가 있는 게임
바가지 씌우기는 재무 관리와 타워 디펜스를 특징으로 하는 새로운 미니멀리즘 퍼즐 게임입니다 이사회는 수익을 원하며 귀하는 거리에 대중을 유혹하는 상점을 배치하는 일을 맡습니다 지역을 선택하고 상점을 결정해 점점 더 어려워지는 도전 과제를 해결하며 회사에서 높은 자리까지 올라가 보세요
 이사회의 메시지 
여기에 신입사원 이름 삽입 님 환영합니다 귀하를 여기에 제품 이름 삽입 영업팀의 새로운 팀원¹으로 영입하게 되어 자랑스럽게²",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/c/2/c276fc8999823217288fe52836dda359d5e00306aa3d9d515be90b77014a2e94.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/2/c276fc8999823217288fe52836dda359d5e00306aa3d9d515be90b77014a2e94.jpg,https://store.nintendo.co.kr/70010000038066
Colorfall,"₩ 5,500","₩ 1,000",-81%,"쌍을 이루는 요소를 연결하여 화려한 폭포를 만드세요
문제 해결 능력 빠른 사고 패턴 인식 및 시퀀스 해결 능력을 키우십시오 마음을 깨끗하게 하고 건강을 유지할 수 있는 편안한 피아노 사운드와 함께 중독성 있는 퍼즐 게임으로 생각을 자극하는 재미를 즐기십시오
 보드 크기가 다른 도전적인 게임 레벨 최고의 선수를 위한 전세계 최고 점수 명확하고 다채로운 사용자 인터페이스 편안한 음향 효과 모든 연령대에 적합 직관적인 컨트롤",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/c/9/c9bd4af587a1622ed9c359ef050e37935dd587cfe1ee8a6b9895944cc0d6a35f.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/9/c9bd4af587a1622ed9c359ef050e37935dd587cfe1ee8a6b9895944cc0d6a35f.jpg,https://store.nintendo.co.kr/70010000040274
알파카 축구 올스타,"₩ 24,000","₩ 4,800",-80%,"알파카 축구 올스타 체험판다운로드 번호 D3GM 3304 4RNB 2FPB
알파카와 축구하기 재미있고 혼란스러운 물리학에 기반을 둔 이 파티 게임에서 우승컵을 획득하여 집으로 가져가보세요
경기장에서 자신을 증명하고 그 경기에서 승리해보세요 웃긴 알파카 옷을 차려입고 긴 목을 휘둘러 공을 친 다음 작은 다리로 공을 찬다 예측할 수 없는 무작위성 플레이어 기술 그리고 바보 같은 물리학의 자극적인 혼합물이 코믹하게 매력적인 경기를 가능하게 한다
특징 이 게임",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/1/f/1f5ff62557cc41df4bf3f29c7f77240324e705628dcff8828f0047c3460ee49f.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/f/1f5ff62557cc41df4bf3f29c7f77240324e705628dcff8828f0047c3460ee49f.jpg,https://store.nintendo.co.kr/70010000034598
